Date,open_btc,high_btc,low_btc,close_btc,volume_btc,block_reward,cpi,open_sp500,high_sp500,low_sp500,close_sp500,volume_sp500,SMA_20_btc,BB_std_btc,BB_upper_btc,BB_lower_btc,RSI_btc,EMA_12_btc,EMA_26_btc,MACD_btc,MACD_signal_btc,USDCHF,EURCHF
2020-04-17,7095.723992935,7127.521095703,7028.621058964,7034.54035767,3.0376034250392673E10,12.5,117.72236,2842.43,2879.22,2830.88,2874.56,3.217855556E9,6841.741469195299,341.4782401493873,7524.697949494073,6158.784988896525,56.29939928198602,7105.625354915882,6663.067832610277,442.55752230560483,486.77308688588465,0.9667,1.0517
2020-04-18,7038.544102498,7258.392590721,7038.544102498,7233.157423116,2.4783424486781746E10,12.5,117.72236,2842.43,2879.22,2830.88,2874.56,3.217855556E9,6907.534486689199,274.1085998922278,7455.751686473654,6359.317286904744,57.79552851842812,7072.771112016223,6688.293222864464,384.477889151759,474.91909959691725,,
2020-04-19,7238.813999982,7238.813999982,7084.171815922,7133.148679405,2.5713381019621838E10,12.5,117.72236,2842.43,2879.22,2830.88,2874.56,3.217855556E9,6942.987998297499,253.35724292716168,7449.702484151822,6436.273512443176,56.82976591689471,7048.004757714947,6689.43970817008,358.5650495448672,452.09884157956225,,
2020-04-20,7130.802845592,7193.471505797,6802.728636355,6856.78595335,2.6956989050526352E10,12.5,117.72236,2845.62,2868.98,2820.43,2823.16,2.900088889E9,6964.26417532145,224.3261443720017,7412.9164640654535,6515.611886577447,40.822104006057636,6978.6466748262,6692.282324627526,286.3643501986744,426.3502663593404,0.968,1.0515
2020-04-21,6850.014587444,6909.394476465,6793.922255098,6851.005362273,2.9393938160496082E10,12.5,117.72236,2784.81,2785.54,2727.1,2736.56,2.819905556E9,6976.900092697149,209.2363446400961,7395.372781977341,6558.4274034169575,42.19010881077827,6908.857985474127,6690.196305584739,218.66167988938832,394.28534696129594,0.9697,1.0527
2020-04-22,6848.63295458,7127.934459289,6828.232224184,7106.551177031,2.4916975279046455E10,12.5,117.72236,2787.89,2815.1,2775.95,2799.31,2.805366667E9,6991.8543944333,207.16706821407453,7406.188530861448,6577.520258005151,44.72223650226556,6924.754874351051,6724.307259054877,200.44761529617335,364.66911917813115,0.9714,1.0516
2020-04-23,7114.279112919,7612.469032722,7043.728865892,7464.891126761,3.0103580671250164E10,12.5,117.72236,2810.42,2844.9,2794.26,2797.8,3.198066667E9,7028.411564031201,223.1192575025682,7474.650079036337,6582.173049026065,53.25923492702423,6951.635700125837,6778.386617486046,173.2490826397907,332.8753353243953,0.9759,1.0517
2020-04-24,7470.507761039,7584.586417134,7430.217501847,7497.353392645,3.1706852571210102E10,12.5,117.72236,2812.64,2842.71,2791.76,2836.74,2.985822222E9,7060.8927309212495,241.92451683946388,7544.741764600178,6577.043697242321,64.31513599201168,6961.704259905296,6867.035745596116,94.66851430917995,291.2908869836465,0.9727,1.053
2020-04-25,7499.599961892,7600.653705636,7452.971185234,7535.263896666,2.5858610305703373E10,12.5,117.72236,2812.64,2842.71,2791.76,2836.74,2.985822222E9,7098.1693175184,255.02642145621903,7608.222160430838,6588.116474605962,64.76074668911893,7004.053483236438,6916.37006666102,87.68341657541805,249.63056887898398,,
2020-04-26,7536.121952295,7667.00624538,7529.539216758,7665.828318069,2.4111822559901714E10,12.5,117.72236,2812.64,2842.71,2791.76,2836.74,2.985822222E9,7117.502643809001,282.63179990743953,7682.76624362388,6552.239043994122,65.11533960354981,7053.857028110877,6970.619551152431,83.23747695844577,209.7061193959663,,
2020-04-27,7676.112823842,7766.689761497,7651.244533788,7766.689761497,2.7154195067964497E10,12.5,117.72236,2854.65,2887.72,2852.89,2878.48,2.8857E9,7145.898622308401,317.5934855840899,7781.0855934765805,6510.711651140222,70.75309513609557,7161.458943322808,7015.019515246788,146.4394280760207,183.25740149866203,0.9756,1.0564
2020-04-28,7772.739891966,7772.739891966,7668.774697396,7754.222425558,2.5836558088101906E10,12.5,117.72236,2909.96,2921.15,2860.71,2863.39,3.1516E9,7165.9933050329,343.03715752630075,7852.067620085501,6479.918989980299,70.11227734162568,7193.504689339822,7043.465078371816,150.03961096800595,160.08790832345525,0.9749,1.055
2020-04-29,7747.510263013,8878.881233865,7731.959973293,8759.789190303,3.4278610731338528E10,12.5,117.72236,2918.46,2954.86,2912.16,2939.51,3.677855556E9,7239.3035465339,494.8276336673692,8228.958813868638,6249.648279199161,85.13526379853424,7271.240827619475,7093.582423028234,177.65840459124047,148.00946992262925,0.9737,1.0591
2020-04-30,8756.427416307,9425.798393921,8476.196338377,8607.329832118,5.6288690521042114E10,12.5,117.72236,2930.91,2930.91,2892.47,2912.43,3.623955556E9,7326.6783512698,572.4851092399601,8471.648569749721,6181.7081327898795,77.90178829062474,7317.061323198979,7135.258149827793,181.80317337118595,143.91408030949566,0.9655,1.0575
2020-05-01,8629.22539759,9025.379731823,8629.22539759,8832.98125113,4.342580232772872E10,12.5,117.6166,2869.09,2869.09,2821.61,2830.71,2.640644444E9,7424.848086229698,652.6994303655898,8730.246946960879,6119.449225498519,81.0869440318749,7398.614105596427,7188.455403826942,210.15870176948556,144.99308991764144,0.9613,1.0557
2020-05-02,8822.562075026,8992.528434762,8778.174810517,8974.922892482,3.488976227370067E10,12.5,117.6166,2869.09,2869.09,2821.61,2830.71,2.640644444E9,7524.732699059698,728.9915957608869,8982.715890581472,6066.749507537924,80.70896992054286,7557.082628436328,7202.407991675539,354.6746367607893,165.15148481997463,,
2020-05-03,8973.683542098,9157.860150652,8765.817977746,8894.362674812,3.677632213007504E10,12.5,117.6166,2869.09,2869.09,2821.61,2830.71,2.640644444E9,7627.579705806,770.8193544518066,9169.218414709612,6085.940996902386,81.26628742130191,7743.297973412222,7223.906005698656,519.3919677135655,212.34297964268413,,
2020-05-04,8895.40132796,8933.905220051,8571.361768438,8883.30678116,3.571234840814831E10,12.5,117.6166,2815.01,2844.24,2797.85,2842.74,2.623966667E9,7728.9360901707505,796.8826208683031,9322.701331907356,6135.170848434144,89.7175162314508,7909.361560773982,7232.780320406815,676.5812403671671,277.7760711751007,0.9651,1.0526
2020-05-05,8876.401349039,9060.014739282,8826.544714935,8967.997704233,3.460603141930998E10,12.5,117.6166,2868.88,2898.23,2863.55,2868.44,2.849772222E9,7845.44638460525,799.2957821075048,9444.03794882026,6246.854820390241,90.24580981838157,8032.7201160384475,7248.858097047359,783.8620189910889,355.62324251206104,0.9728,1.0542
2020-05-06,9013.045880952,9353.209746724,8936.688923797,9198.252700851,3.7332792656473495E10,12.5,117.6166,2883.14,2891.11,2847.65,2848.42,2.701066667E9,7950.919045056502,832.677417967604,9616.27388099171,6285.564209121294,90.15110286643959,8178.203834382608,7309.226948058309,868.9768863242989,435.9051823174253,0.9749,1.0525
2020-05-07,9170.34293096,9985.692228524,9086.608455505,9968.105282228,4.419588397758345E10,12.5,117.6166,2878.26,2901.92,2876.48,2881.19,2.869244444E9,8097.597291284403,916.8792098566215,9931.355710997646,6263.83887157116,91.49478416213003,8363.964094028155,7383.151746071466,980.8123479566893,528.2132642050568,0.9731,1.0545
2020-05-08,9943.631675014,9995.180686805,9753.752318004,9822.88562923,5.078761603386071E10,12.5,117.6166,2908.83,2932.16,2902.88,2929.8,2.698422222E9,8227.083701590102,969.718113630905,10166.51992885191,6287.6474743282915,87.16027101013236,8551.953834164762,7451.216402415388,1100.737431749374,630.7776005559605,0.9707,1.0523
2020-05-09,9814.400817443,9900.431520932,9559.705894324,9570.005987549,3.675906134629943E10,12.5,117.6166,2908.83,2932.16,2902.88,2929.8,2.698422222E9,8348.9265669973,978.0900812707163,10305.106729538731,6392.7464044558665,80.42353608699653,8745.772366681758,7534.496678799152,1211.2756878826067,745.1634355016739,,
2020-05-10,9554.216376872,9554.216376872,8388.959555308,8745.152545192,4.9096426545483246E10,12.5,117.6166,2908.83,2932.16,2902.88,2929.8,2.698422222E9,8443.3448965894,915.6176784917072,10274.580253572814,6612.109539605986,63.36354573270315,8954.102660445757,7612.387715870932,1341.7149445748246,870.8919069244894,,
2020-05-11,8747.339336473,9108.035700011,8303.339059283,8593.856494464,4.355149951174325E10,12.5,117.6166,2915.46,2944.25,2903.44,2930.19,2.596977372E9,8530.487453198952,835.5266531785476,10201.540759556046,6859.434146841857,60.11515437817498,8984.735622294833,7714.820136657778,1269.915485637055,972.5853345774077,0.9731,1.0518
2020-05-12,8583.604045247,8940.956452104,8566.733028151,8792.063767945,4.4269698682529755E10,6.25,117.6166,2939.5,2945.82,2869.59,2870.12,2.661481924E9,8614.76308274465,766.4947897102317,10147.752662165114,7081.773503324187,62.13994391289343,9058.583789935543,7786.2047303388335,1272.3790595967093,1056.2505670088683,0.9696,1.0518
2020-05-13,8804.984468115,9363.647602379,8804.984468115,9302.896540995,3.461098789258701E10,6.25,117.6166,2865.86,2874.14,2793.15,2820.0,3.53868204E9,8706.663353456348,730.7235036330695,10168.110360722487,7245.216346190209,57.18442367782895,9112.903484864473,7874.708498323943,1238.1949865405304,1118.6520943614642,0.9723,1.0517
2020-05-14,9298.001841958,9836.468002521,9273.44989089,9772.561575826,4.496375458506541E10,6.25,117.6166,2794.54,2852.8,2766.64,2852.5,3.342014465E9,8820.423762615399,709.3384524280181,10239.100667471435,7401.746857759363,64.22068198342548,9160.56819666384,7957.793233805389,1202.7749628584515,1165.1979770133935,0.9731,1.0514
2020-05-15,9772.438556695,9803.1302315,9240.452877397,9293.972171086,4.4345543412008224E10,6.25,117.6166,2829.95,2865.01,2816.78,2863.7,3.291068217E9,8908.359176336398,647.9936336658849,10204.346443668168,7612.371909004629,55.298868594897144,9220.280231812862,8050.790491330901,1169.4897404819603,1198.5882941420223,0.9717,1.0514
2020-05-16,9307.561701696,9556.384605625,9235.124285492,9380.484219264,3.551630177401888E10,6.25,117.6166,2829.95,2865.01,2816.78,2863.7,3.291068217E9,8994.091971396148,585.3490238893623,10164.790019174874,7823.393923617424,54.721902038830464,9295.620844304049,8177.875068318187,1117.7457759858617,1213.8031194785972,,
2020-05-17,9383.519750548,9835.576125011,9349.102058943,9667.578396738,3.198021636850253E10,6.25,117.6166,2829.95,2865.01,2816.78,2863.7,3.291068217E9,9089.1364031582,526.9792273780495,10143.094857914299,8035.177948402101,58.5893696172518,9374.99046718231,8319.251880586311,1055.7385865959986,1208.8032477948889,,
2020-05-18,9672.109015684,9901.963052503,9563.109965784,9733.739136589,3.668011131517609E10,6.25,117.6166,2913.86,2968.09,2913.86,2953.91,3.637568897E9,9188.112238709751,442.1257294125419,10072.363697534835,8303.860779884668,59.33288035776151,9422.281663155347,8449.12650952946,973.1551536258867,1182.3454106552533,0.971,1.0601
2020-05-19,9724.567636323,9852.625432196,9518.78599357,9761.178765113,3.3953354776591995E10,6.25,117.6166,2948.59,2964.21,2922.35,2922.94,2.852880746E9,9238.18171745025,447.7330976223389,10133.647912694929,8342.715522205572,58.81536112691207,9317.183906379361,8556.585300569308,760.5986058100534,1117.7769285702786,0.9717,1.0613
2020-05-20,9769.895544978,9805.300343078,9441.170645581,9524.434063671,3.1304878616171516E10,6.25,117.6166,2953.63,2980.29,2953.63,2971.61,2.845135067E9,9284.036929027901,426.166875107344,10136.37067924259,8431.703178813214,53.619935955084536,9216.790404002377,8666.67680797441,550.1135960279662,1037.7989408359354,0.9649,1.0595
2020-05-21,9519.329840978,9558.120910914,8859.743095929,9073.693078891,3.3726116883189507E10,6.25,117.6166,2969.95,2978.5,2938.57,2948.51,2.778169917E9,9296.07252041595,416.03656879133626,10128.145657998622,8463.999382833277,39.317225562500795,9138.521147128125,8776.431169570673,362.0899775574526,936.6557094982402,0.9703,1.0626
2020-05-22,9059.871783777,9244.459499721,8973.510050864,9160.705420055,3.34465385807267E10,6.25,117.6166,2948.05,2956.76,2933.59,2955.45,2.184181839E9,9305.361646794601,410.5262037807558,10126.414054356113,8484.30923923309,41.97946125473811,9221.805022990131,8883.976014997068,337.829007993063,836.6150452151883,0.9714,1.0589
2020-05-23,9167.548507265,9294.044721519,9114.398031171,9180.527996785,2.6003317556249058E10,6.25,117.6166,2948.05,2956.76,2933.59,2955.45,2.184181839E9,9319.66991289325,400.30726826244666,10120.284449418145,8519.055376368357,45.00024553415325,9352.583343480399,8991.041969210415,361.54137426998386,743.1446464831363,,
2020-05-24,9178.757641698,9278.961893382,8791.793685125,8791.793685125,2.5780142754701046E10,6.25,117.6166,2948.05,2956.76,2933.59,2955.45,2.184181839E9,9315.094258091502,406.03954099781413,10127.17334008713,8503.015176095872,50.67422860683505,9454.488348826495,9102.9645678999,351.52378092659455,652.2595398658734,,
2020-05-25,8765.900390232,8944.683018229,8708.15435771,8897.213209214,3.258901764077668E10,6.25,117.6166,2948.05,2956.76,2933.59,2955.45,2.184181839E9,9311.555033340552,409.517822971457,10130.590679283465,8492.519387397639,54.444167750000936,9470.567543332376,9132.137377722951,338.4301656094249,565.6689164907137,0.9717,1.059
2020-05-26,8894.327429246,8985.206386256,8745.730775382,8850.354200037,2.9122854004021027E10,6.25,117.6166,3004.08,3021.72,2988.17,2991.77,3.349414121E9,9294.160108299851,421.78874863604443,10137.73760557194,8450.582611027763,50.8935789948148,9389.556262913931,9177.1615179306,212.39474498333038,471.9640452004173,0.9654,1.0602
2020-05-27,8855.98982941,9189.868582806,8846.784743008,9165.144673701,2.902373142699337E10,6.25,117.6166,3015.65,3036.25,2969.75,3036.13,3.652902255E9,9254.012077873502,391.38181781481967,10036.77571350314,8471.248442243863,47.7532531432422,9403.288699183364,9208.850349283804,194.4383498995594,385.43995589749204,0.968,1.0657
2020-05-28,9177.549169961,9566.465329353,9123.651670492,9536.159368896,3.1339127072194485E10,6.25,117.6166,3046.61,3068.67,3023.4,3029.73,3.136898114E9,9239.675764856802,374.32705921741086,9988.329883291624,8491.02164642198,46.01605297262181,9411.841386243237,9234.584001543662,177.2573846995747,320.6242646629944,0.9643,1.0678
2020-05-29,9540.936504363,9558.557224368,9374.994595649,9418.133839887,3.443397580511112E10,6.25,117.6166,3025.17,3049.17,2998.61,3044.31,4.372835504E9,9232.082157473702,368.77251360657885,9969.62718468686,8494.537130260544,52.38188809540508,9358.283167115595,9268.352580002369,89.93058711322556,269.4928192280232,0.9609,1.0674
2020-05-30,9415.670494725,9708.464045986,9351.301217079,9693.552426994,3.0240847830504707E10,6.25,117.6166,3025.17,3049.17,2998.61,3044.31,4.372835504E9,9279.5021515638,363.8067311222154,10007.115613808232,8551.888689319368,55.59994906381893,9288.880952092004,9309.29008885534,-20.409136763335482,226.99291763682453,,
2020-05-31,9694.273434848,9694.273434848,9420.259757406,9449.860914083,3.016467398871284E10,6.25,117.6166,3025.17,3049.17,2998.61,3044.31,4.372835504E9,9322.302372544747,327.4323053487304,9977.166983242209,8667.437761847286,46.04419690046403,9194.196704938688,9342.620203839819,-148.4234989011311,172.96486131524742,,
2020-06-01,9454.105516725,10232.61773952,9433.579202487,10177.770353698,2.7483501150540154E10,6.25,118.18675,3038.78,3062.18,3031.54,3055.73,2.494242374E9,9391.587701832399,354.79347061385545,10101.17464306011,8682.000760604687,56.50381099679543,9152.64637045714,9366.420555461933,-213.77418500479325,109.04091028471663,0.9607,1.07
2020-06-02,10167.402716008,10174.000383287,9396.444267009,9538.727853222,4.0117755689735245E10,6.25,118.18675,3064.78,3081.07,3051.64,3080.82,2.800242756E9,9403.379267443748,355.6086709885938,10114.596609420936,8692.16192546656,47.236789914957036,9180.164421865209,9312.915499416597,-132.75107755138743,55.23259267605196,0.9625,1.075
2020-06-03,9542.709506676,9652.629014484,9454.87867805,9652.629014484,3.077411439707087E10,6.25,118.18675,3098.9,3130.94,3098.9,3122.87,3.152227961E9,9397.382639376647,350.02283229112146,10097.42830395889,8697.336974794403,51.64252153638547,9197.62642341217,9269.988467980433,-72.36204456826272,9.589013767420006,0.9613,1.0798
2020-06-04,9654.855411483,9854.888471732,9506.048535426,9803.990305736,2.4537394171085556E10,6.25,118.18675,3111.56,3128.91,3090.41,3112.35,3.731253343E9,9422.883546109148,360.51380175663326,10143.911149622414,8701.855942595881,60.134563256101266,9218.382460562347,9248.913537926883,-30.53107736453603,-17.402744271231818,0.9555,1.0833
2020-06-05,9793.27132179,9836.166994131,9641.720671136,9641.917174627,2.5839305931796978E10,6.25,118.18675,3163.84,3211.72,3163.84,3193.93,4.794161515E9,9435.955193877298,363.6217302782682,10163.198654433834,8708.711733320763,56.5416451176837,9320.006980983908,9300.430366180573,19.57661480333445,-36.831825948590144,0.9622,1.0865
2020-06-06,9636.570304688,9723.004458737,9568.154880149,9662.323105336,2.1994182984204647E10,6.25,118.18675,3163.84,3211.72,3163.84,3193.93,4.794161515E9,9435.692429307197,363.44739967001465,10162.587228647226,8708.797629967168,56.54853667416389,9418.53517302606,9370.319723188213,48.2154498378477,-51.169818711004254,,
2020-06-07,9661.568387778,9769.288374835,9456.736415239,9742.573822416,1.978186605633938E10,6.25,118.18675,3163.84,3211.72,3163.84,3193.93,4.794161515E9,9436.134163598546,363.83387485457655,10163.8019133077,8708.466413889393,64.10584585201843,9547.09526929647,9428.468349282708,118.62692001376126,-47.9813372776114,,
2020-06-08,9747.856807497,9778.403103301,9667.039256707,9773.301577068,2.4804583214652023E10,6.25,118.18675,3199.92,3233.13,3196.0,3232.39,3.706403397E9,9436.740304196299,364.4135306392062,10165.567365474712,8707.913242917886,63.2923059090922,9633.754841703847,9444.397509329312,189.35733237453496,-24.673951817848017,0.9577,1.0817
2020-06-09,9774.133918383,9841.159197083,9657.177237822,9769.869087608,2.2201874671161858E10,6.25,118.18675,3213.32,3222.71,3193.11,3207.18,3.172476044E9,9449.012055393147,371.5840825923191,10192.180220577784,8705.843890208509,64.13748621565279,9658.114676063135,9418.11070871831,240.00396734482456,18.484655542813723,0.9506,1.078
2020-06-10,9771.820948992,9966.962941217,9716.219496684,9864.561413157,2.133529420764187E10,6.25,118.18675,3213.42,3223.27,3181.49,3190.14,3.577280352E9,9488.555472106449,371.6225573001397,10231.800586706728,8745.31035750617,61.53411857747848,9714.383782099603,9435.17822366962,279.2055584299833,73.26018259112223,0.9438,1.0735
2020-06-11,9864.195678036,9924.656934423,9257.352855233,9314.378159997,2.8078869432744137E10,6.25,118.18675,3123.53,3123.53,2999.49,3002.1,4.119364753E9,9496.23910910355,366.0338272162618,10228.306763536073,8764.171454671026,46.54666422961816,9707.438693513663,9438.726947163588,268.71174635007446,117.867163024618,0.9443,1.067
2020-06-12,9304.399497146,9538.688427765,9263.997892042,9460.375484512,2.8635953787937714E10,6.25,118.18675,3071.04,3088.42,2984.47,3041.31,3.379014946E9,9510.231483489899,358.6033913137815,10227.438266117462,8793.024700862336,50.65206089189014,9754.568634182826,9417.82731812309,336.74131605973525,163.32309198328443,0.9523,1.0721
2020-06-13,9464.718260865,9472.851520534,9378.910664131,9463.820529397,1.8853236921955284E10,6.25,118.18675,3071.04,3088.42,2984.47,3041.31,3.379014946E9,9543.8328257035,316.78911759804754,10177.411060899594,8910.254590507404,46.128697664655554,9657.414366459505,9389.178466428642,268.23590003086247,196.51942280499537,,
2020-06-14,9470.194859489,9470.194859489,9295.788821574,9352.845602064,1.5802769087108826E10,6.25,118.18675,3071.04,3088.42,2984.47,3041.31,3.379014946E9,9566.614445346,282.35202951338687,10131.318504372774,9001.910386319227,48.2886077346126,9673.732296131659,9354.311367930344,319.4209282013144,229.83545762699316,,
2020-06-15,9352.512538141,9485.445504756,8960.667050118,9421.652179904,2.4311638545771202E10,6.25,118.18675,2993.76,3079.76,2965.66,3066.59,3.208285727E9,9595.17934433935,230.14834496794504,10055.476034275242,9134.88265440346,32.62032569900035,9671.031408354,9339.416046228987,331.6153621250123,261.3243367700114,0.9493,1.0749
2020-06-16,9422.305416409,9566.212937298,9381.984433769,9520.484680768,2.4399990285160183E10,6.25,118.18675,3131.0,3153.45,3076.06,3124.74,3.290522357E9,9612.9463446927,207.83762664284453,10028.62159797839,9197.27109140701,49.44213362554978,9638.832376793998,9366.261962786444,272.57041400755406,278.4291694359884,0.9514,1.0715
2020-06-17,9522.880923528,9540.093920682,9309.953063527,9463.405493001,1.8609541664250973E10,6.25,118.18675,3136.13,3141.16,3108.03,3113.49,2.482661567E9,9609.30865089795,209.8789967516205,10029.066644401191,9189.55065739471,44.00532146150163,9633.21869361671,9386.492394367531,246.72629924917965,284.8034990887267,0.9487,1.0666
2020-06-18,9461.519582144,9461.908823341,9302.884494285,9401.552893373,1.8874354828706947E10,6.25,118.18675,3101.64,3120.0,3093.51,3115.34,2.406434155E9,9608.47960357225,210.70502857914167,10029.889660730534,9187.069546413966,36.4840841398519,9620.545826479618,9405.733932558252,214.81189392136548,282.0043798194535,0.9513,1.066
2020-06-19,9393.868924654,9412.352789032,9263.216635135,9305.901804693,1.9527343337210407E10,6.25,118.18675,3140.29,3155.53,3083.11,3097.74,4.998415138E9,9589.0970724572,220.0882432048976,10029.273558866995,9148.920586047405,38.187869091723044,9585.998824455632,9461.279167738681,124.71965671695034,264.8392796291165,0.9524,1.0647
2020-06-20,9316.226995996,9373.053281646,9252.759373143,9348.977142148,1.7932871013468918E10,6.25,118.18675,3140.29,3155.53,3083.11,3097.74,4.998415138E9,9584.052883860448,224.55802878030664,10033.168941421061,9134.936826299834,39.157587598790606,9539.933185792825,9512.05471316557,27.878472627255178,238.08002699324769,,
2020-06-21,9351.832000427,9449.308884074,9289.89379981,9289.89379981,1.5448764609546492E10,6.25,118.18675,3140.29,3155.53,3083.11,3097.74,4.998415138E9,9539.659056166049,185.346439702313,9910.351935570674,9168.966176761423,34.10348043462871,9484.540856314501,9570.488131677175,-85.94727536267419,191.1146279463133,,
2020-06-22,9295.515456527,9697.175129829,9290.806476198,9685.845286855,1.6669106171763002E10,6.25,118.18675,3094.42,3120.92,3079.39,3117.86,2.572599763E9,9547.0149278477,188.20483262383078,9923.424593095362,9170.605262600038,47.55579988703534,9410.387611922124,9609.428076853548,-199.04046493142414,139.19503183939256,0.9475,1.0672
2020-06-23,9683.93363181,9712.302931214,9586.803715355,9614.94360605,1.9667576806758327E10,6.25,118.18675,3138.7,3154.9,3127.12,3131.29,2.736647372E9,9545.130657426002,187.27816097173806,9919.686979369477,9170.574335482526,45.82754496864413,9436.351444328231,9616.274937925715,-179.92349359748368,83.71231830619278,0.9449,1.0687
2020-06-24,9619.310235827,9664.023907562,9242.954368158,9289.303604875,1.802755722435012E10,6.25,118.18675,3114.4,3115.01,3032.13,3050.33,3.216148237E9,9519.39632238295,185.1859840742998,9889.76829053155,9149.02435423435,36.22120057857862,9427.141211344408,9630.51492969752,-203.37371835311205,24.26908714195674,0.9479,1.0667
2020-06-25,9302.941246255,9324.51668625,9066.601836927,9254.748295924,2.1449477389801636E10,6.25,118.18675,3046.6,3086.25,3024.01,3083.76,2.738077E9,9500.0378784478,191.82164919473436,9883.681176837268,9116.394580058331,48.103190498737206,9414.554410708362,9619.983751052727,-205.4293403443644,-28.84199667492309,0.9483,1.064
2020-06-26,9253.790441841,9290.336555849,9075.259418353,9165.503578236,1.874505195567498E10,6.25,118.18675,3073.2,3073.73,3004.63,3009.05,4.393618253E9,9475.1969020928,201.61852696858068,9878.433956029963,9071.959848155639,40.268856429932065,9420.471438553535,9630.037084784544,-209.56564623100894,-79.54110172827738,0.9481,1.0638
2020-06-27,9162.617898746,9191.410747823,8942.426190009,9014.22427198,1.6646055896967407E10,6.25,118.18675,3073.2,3073.73,3004.63,3009.05,4.393618253E9,9438.779424571,216.04474106965048,9870.8689067103,9006.689942431698,36.48178874367971,9408.724425339304,9571.665805013301,-162.9413796739973,-121.51368768331768,,
2020-06-28,9014.405432599,9178.957416344,8961.236006688,9118.117533044,1.6823321855415232E10,6.25,118.18675,3073.2,3073.73,3004.63,3009.05,4.393618253E9,9406.0202223698,212.29162468573367,9830.603471741268,8981.436972998332,42.91214241349758,9377.015291815149,9569.040214593399,-192.02492277824967,-156.70752984945102,,
2020-06-29,9126.119998539,9219.3928138,9042.933317274,9180.15902631,1.4838631119367802E10,6.25,118.18675,3018.59,3053.89,2999.74,3053.24,2.650231761E9,9376.534719304898,199.6742517798602,9775.883222864619,8977.186215745178,42.67794887696253,9353.290631456932,9556.44386860102,-203.15323714408805,-182.3777198240447,0.9511,1.0693
2020-06-30,9179.411116214,9190.72068054,9076.059608318,9145.560607003,1.5421116288976723E10,6.25,118.18675,3050.2,3111.51,3047.83,3100.29,2.7627003E9,9340.584678997197,169.65246338696193,9679.88960577112,9001.279752223272,38.1716020847041,9337.269759022358,9528.405089969183,-191.13533094682498,-194.06528155561702,0.9473,1.0643
2020-07-01,9136.040257457,9283.111144786,9102.358833701,9225.668161404,1.5043273940040756E10,6.25,118.78908,3105.92,3128.44,3101.17,3115.86,2.709350469E9,9336.149179067546,171.52301664133853,9679.195212350223,8993.10314578487,42.6070980900515,9340.701993229968,9514.118044051991,-173.41605082202295,-191.21812443235024,0.9459,1.0643
2020-07-02,9228.082821044,9253.257937328,8991.466115864,9084.054479317,1.636875049483271E10,6.25,118.78908,3143.64,3165.81,3124.52,3130.01,2.332622404E9,9317.333128807799,177.70783936259946,9672.748807532998,8961.9174500826,40.59340147908649,9331.698728785337,9495.029160180577,-163.33043139523943,-189.37445085432307,0.9454,1.0627
2020-07-03,9081.57397891,9117.536880955,9059.7879362,9065.57798453,1.609371520320002E10,6.25,118.78908,3143.64,3165.81,3124.52,3130.01,2.332622404E9,9297.42100156445,182.67222373469485,9662.76544903384,8932.07655409506,42.5386688032303,9332.950318443305,9466.7583144861,-133.8079960427949,-181.64492615317673,0.9455,1.0634
2020-07-04,9069.815385774,9178.139100209,9053.808488932,9127.518466541,1.2619370983194368E10,6.25,118.78908,3143.64,3165.81,3124.52,3130.01,2.332622404E9,9286.1546447883,185.9923674616932,9658.139379711685,8914.169909864913,43.20398409328499,9252.984038365303,9434.157962299443,-181.17392393414048,-178.9498798853741,,
2020-07-05,9131.495458412,9137.447368699,8957.560299802,9072.772592194,1.2978699502854044E10,6.25,118.78908,3143.64,3165.81,3124.52,3130.01,2.332622404E9,9268.7106654028,188.95230870541067,9646.61528281362,8890.806047991979,43.31930537242983,9171.826942841919,9398.582398088784,-226.75545524686459,-180.8598586649136,,
2020-07-06,9077.942345453,9342.540315737,9053.655688422,9342.540315737,1.6794093511509247E10,6.25,118.78908,3155.29,3182.59,3155.29,3179.72,2.384007094E9,9259.813447151251,180.47218431834074,9620.757815787932,8898.86907851457,38.547384678555346,9151.974426087723,9354.775092881038,-202.80066679331503,-185.2886683448378,0.9423,1.0655
2020-07-07,9339.715305852,9363.358154196,9220.037597258,9252.355179756,1.7246307333957176E10,6.25,118.78908,3166.44,3184.15,3142.93,3145.32,2.286066876E9,9249.260931489,173.99527667866832,9597.251484846336,8901.270378131663,38.057738457629874,9133.220530277193,9357.231118239957,-224.01058796276448,-188.84263114311722,0.9425,1.0628
2020-07-08,9257.371172247,9453.376947211,9241.340229654,9420.350154587,1.6333234232439144E10,6.25,118.78908,3153.07,3171.8,3136.53,3169.94,2.397542535E9,9250.2007945497,174.90956814994314,9600.019930849587,8900.381658249815,54.81631395464507,9134.564371352311,9348.478967065857,-213.91459571354608,-190.03833765083476,0.9384,1.0634
2020-07-09,9428.606013606,9429.390147452,9201.801168039,9240.366175725,1.7978271912031075E10,6.25,118.78908,3176.17,3179.78,3115.7,3152.05,2.595438819E9,9246.924013101301,174.4243396283321,9595.772692357965,8898.075333844637,49.52246573054574,9162.845383758979,9336.4568701677,-173.61148640872125,-188.09124381326768,0.9402,1.061
